transaction_id,date,store_id,region,city,channel,vendor,basket_id,basket_size,payment_type,product_id,sku,category,quantity,promo_flag,promo_discount_pct,temp_c,is_weekend,product_name,beverage_type,package,size_ml,caffeine_mg,sugar_g,is_sugar_free,is_alcoholic_flag,unit_price,unit_cost,inventory_received_qty,wastage_qty,net_unit_price,sales,cogs,margin
T1798367-9255,2024-07-31,S0039,North,Detroit,InStore,VendorC,1798367,5,MobilePay,V00050,SKU-V00050-6FMS,Beverages,4,0,0,12.4,0,Sparkling Water,Soda,Bottle,330,0,26,0,0,5.63,3.67,16,2,5.63,22.52,14.68,7.84
T1411587-9256,2024-09-01,S0073,East,Baltimore,InStore,LocalCoop,1411587,6,Debit,V00054,SKU-V00054-6K2E,Beverages,4,0,0,2.1,1,Tonic Water,Juice,Can,1500,131,16,0,0,2.0,1.09,18,0,2.0,8.0,4.36,3.64
T1976303-9257,2024-07-05,S0029,Central,Kansas City,InStore,VendorD,1976303,9,Debit,V00227,SKU-V00227-07R6,Beverages,3,0,0,24.9,0,Cola,Soda,Bottle,250,0,18,0,0,2.12,1.38,21,1,2.12,6.36,4.14,2.22
T1442034-9258,2024-09-17,S0026,Central,Nashville,InStore,VendorA,1442034,9,GiftCard,V00037,SKU-V00070-BJ8Y,Beverages,2,0,0,-12.2,0,Juice,Water,Multi-pack,591,87,6,0,0,4.65,2.46,22,0,4.65,9.3,4.92,4.38
T1254165-9259,2024-12-28,S0058,West,San Diego,InStore,VendorC,1254165,13,MobilePay,V00039,SKU-V00039-OQ11,Beverages,3,0,0,11.8,1,Orange Soda,Soda,Bottle,500,0,22,0,0,1.1,0.62,14,0,1.1,3.3,1.86,1.44
T1040928-9260,2024-05-02,S0021,South,Orlando,InStore,VendorD,1040928,14,Credit,V00018,SKU-V00018-B1WB,Beverages,6,1,30,7.0,0,Tonic Water,Soda,Bottle,2000,0,52,0,0,8.99,6.62,20,0,6.29,37.74,39.72,-1.98
T1147214-9261,2024-08-19,S0062,North,Chicago,InStore,RegionalFoods,1147214,7,Debit,V00074,SKU-V00074-WXB7,Beverages,2,0,0,16.5,0,Orange Soda,Energy,Can,2000,77,33,0,0,9.91,5.56,16,0,9.91,19.82,11.12,8.7
T1755933-9262,2024-03-04,S0089,West,Las Vegas,InStore,VendorD,1755933,5,GiftCard,V00109,SKU-V00109-P00Y,Beverages,3,0,0,2.8,0,Orange Soda,Functional,Bottle,500,61,44,0,0,8.52,6.26,15,0,8.52,25.56,18.78,6.78
T1541994-9263,2024-03-26,S0029,South,Orlando,Delivery,NationalSupply,1541994,6,Debit,V00245,SKU-V00245-OOP8,Beverages,2,0,0,-7.8,0,Kombucha,Water,Bottle,500,38,55,0,0,3.37,1.9,20,0,3.37,6.74,3.8,2.94
T1818196-9264,2024-01-17,S0041,South,Houston,Pickup,VendorB,1818196,8,Debit,V00012,SKU-V00057-PK2R,Beverages,2,0,0,21.3,0,Still Water,Soda,Can,2000,40,0,1,0,3.04,2.21,20,0,3.04,6.08,4.42,1.66
T1536677-9265,2024-02-24,S0088,East,New York,InStore,LocalCoop,1536677,11,Debit,V00175,SKU-V00175-YKGG,Beverages,1,1,20,24.5,1,Iced Tea,Soda,Can,330,34,44,0,0,3.51,2.49,20,0,2.81,2.81,2.49,0.32
T1519928-9266,2024-08-08,S0069,Central,Denver,InStore,NationalSupply,1519928,5,Credit,V00022,SKU-V00022-9I8C,Beverages,3,1,15,15.2,0,Sports Drink,Tea,Can,1500,98,3,0,0,4.84,2.47,19,0,4.11,12.33,7.41,4.92
T1846228-9267,2024-02-12,S0072,South,Charlotte,Online,VendorC,1846228,7,Cash,V00031,SKU-V00031-A3US,Beverages,3,1,20,6.8,0,Latte Bottle,Functional,Multi-pack,500,29,35,0,0,6.28,3.59,20,1,5.02,15.06,10.77,4.29
T1780645-9268,2024-12-31,S0054,Central,St. Louis,InStore,VendorA,1780645,4,Debit,V00002,SKU-V00002-49GP,Beverages,5,0,0,6.0,0,Sports Drink,Coffee,Can,2000,9,53,0,0,4.43,2.77,13,0,4.43,22.15,13.85,8.3
T1578472-9269,2024-03-08,S0003,East,Philadelphia,InStore,VendorA,1578472,7,MobilePay,V00091,SKU-V00091-R181,Beverages,4,0,0,16.3,0,Latte Bottle,Functional,Bottle,355,101,30,0,0,4.85,2.65,19,0,4.85,19.4,10.6,8.8
T1066840-9270,2024-04-09,S0002,South,Houston,InStore,VendorC,1066840,6,Cash,V00204,SKU-V00204-1LO2,Beverages,2,0,0,18.5,0,Ginger Ale,Coffee,Multi-pack,330,92,1,0,0,1.87,1.06,9,0,1.87,3.74,2.12,1.62
T1863339-9271,2024-07-27,S0011,North,Chicago,Online,VendorD,1863339,4,Cash,V00064,SKU-V00064-7LQ1,Beverages,5,1,10,14.1,1,Still Water,Water,Bottle,473,0,6,0,0,6.42,4.85,21,0,5.78,28.9,24.25,4.65
T1407388-9272,2024-07-17,S0106,North,Columbus,Pickup,LocalCoop,1407388,9,Cash,V00085,SKU-V00085-KNPH,Beverages,2,0,0,7.5,0,Sparkling Water,Coffee,Bottle,2000,46,0,1,0,4.22,2.47,21,0,4.22,8.44,4.94,3.5
T1609316-9273,2024-05-21,S0028,North,Minneapolis,InStore,RegionalFoods,1609316,11,MobilePay,V00202,SKU-V00202-OA0K,Beverages,4,0,0,29.6,0,Orange Soda,Water,Bottle,500,64,11,0,0,1.66,1.11,14,0,1.66,6.64,4.44,2.2
T1481980-9274,2024-04-27,S0059,South,Atlanta,Delivery,RegionalFoods,1481980,6,Cash,V00095,SKU-V00095-5EB8,Beverages,1,0,0,20.8,1,Orange Soda,Tea,Bottle,1500,111,11,0,0,4.09,2.33,16,0,4.09,4.09,2.33,1.76
T1977898-9275,2024-07-29,S0113,East,Pittsburgh,InStore,NationalSupply,1977898,7,Debit,V00210,SKU-V00210-XFOL,Beverages,2,0,0,-0.2,0,Kombucha,Soda,Can,2000,11,47,0,0,6.04,4.17,17,0,6.04,12.08,8.34,3.74
T1119687-9276,2024-02-29,S0049,South,Orlando,Online,VendorA,1119687,6,Debit,V00240,SKU-V00240-HM2Y,Beverages,1,0,0,-12.1,0,Kombucha,Coffee,Can,330,18,29,0,0,1.66,0.88,11,0,1.66,1.66,0.88,0.78
T1473617-9277,2024-04-22,S0033,South,Orlando,InStore,VendorB,1473617,7,Debit,V00137,SKU-V00137-MMEB,Beverages,3,0,0,1.9,0,Cola,Coffee,Bottle,2000,33,0,1,0,3.02,2.12,17,0,3.02,9.06,6.36,2.7
T1730185-9278,2024-09-12,S0041,West,San Jose,InStore,RegionalFoods,1730185,5,Debit,V00090,SKU-V00090-VZYM,Beverages,3,0,0,11.7,0,Energy Drink,Soda,Can,1000,0,38,0,0,1.33,0.7,16,0,1.33,3.99,2.1,1.89
T1386388-9279,2024-08-31,S0111,East,Baltimore,InStore,RegionalFoods,1386388,10,Credit,V00163,SKU-V00163-EKX6,Beverages,4,0,0,-1.7,1,Lemonade,Coffee,Bottle,250,35,35,0,0,6.94,3.62,23,1,6.94,27.76,14.48,13.28
T1239190-9280,2024-11-16,S0013,North,Columbus,InStore,LocalCoop,1239190,7,GiftCard,V00059,SKU-V00059-YMLD,Beverages,4,0,0,15.0,1,Tonic Water,Coffee,Bottle,355,0,0,1,0,1.34,0.83,19,1,1.34,5.36,3.32,2.04
T1484281-9281,2024-08-12,S0119,Central,Nashville,Delivery,NationalSupply,1484281,16,Credit,V00104,SKU-V00104-09L2,Beverages,5,0,0,10.5,0,Cold Brew,Juice,Bottle,355,15,0,1,0,1.48,1.05,15,0,1.48,7.4,5.25,2.15
T1507206-9282,2024-11-19,S0017,South,Dallas,InStore,VendorB,1507206,6,Credit,V00088,SKU-V00088-LV6Q,Beverages,3,1,20,24.8,0,Orange Soda,Water,Bottle,500,60,13,0,0,8.2,5.49,14,0,6.56,19.68,16.47,3.21
T1531803-9283,2024-08-07,S0011,South,Charlotte,Pickup,VendorC,1531803,5,Debit,V00259,SKU-V00259-KWV8,Beverages,4,0,0,-3.2,0,Cold Brew,Energy,Bottle,330,76,25,0,0,6.8,4.88,19,0,6.8,27.2,19.52,7.68
T1235865-9284,2024-06-26,S0050,South,Orlando,Online,VendorB,1235865,3,GiftCard,V00019,SKU-V00019-1H21,Beverages,4,0,0,0.6,0,Cola,Soda,Bottle,500,92,0,1,0,7.61,4.24,14,0,7.61,30.44,16.96,13.48
T1777781-9285,2024-12-27,S0050,East,Boston,InStore,LocalCoop,1777781,5,Debit,V00013,SKU-V00013-UQ5E,Beverages,3,0,0,-3.1,0,Tonic Water,Soda,Carton,355,54,2,0,0,3.86,2.68,14,0,3.86,11.58,8.04,3.54
T1043397-9286,2024-08-13,S0114,North,Chicago,InStore,LocalCoop,1043397,8,Credit,V00027,SKU-V00027-U4DZ,Beverages,1,0,0,13.1,0,Tonic Water,Energy,Can,2000,0,41,0,0,8.29,4.9,10,0,8.29,8.29,4.9,3.39
T1307226-9287,2024-11-01,S0072,South,Atlanta,InStore,VendorD,1307226,7,Credit,V00033,SKU-V00033-ZC4B,Beverages,2,1,25,19.9,0,Still Water,Energy,Can,473,0,5,0,0,10.62,8.05,13,0,7.96,15.92,16.1,-0.18
T1347107-9288,2024-08-14,S0030,North,Milwaukee,InStore,VendorD,1347107,10,Credit,V00078,SKU-V00078-G2W7,Beverages,1,0,0,-4.2,0,Still Water,Soda,Can,2000,0,22,0,0,5.31,2.94,23,1,5.31,5.31,2.94,2.37
T1250580-9289,2024-03-07,S0103,South,Charlotte,InStore,RegionalFoods,1250580,7,Credit,V00192,SKU-V00192-8BWQ,Beverages,5,0,0,19.8,0,Orange Soda,Soda,Bottle,2000,20,34,0,0,4.63,3.11,19,1,4.63,23.15,15.55,7.6
T1280683-9290,2024-11-15,S0012,North,Chicago,Online,VendorA,1280683,6,Debit,V00057,SKU-V00057-PK2R,Beverages,3,0,0,4.6,0,Tonic Water,Water,Bottle,355,115,16,0,0,8.33,4.29,13,0,8.33,24.99,12.87,12.12
T1147527-9291,2024-02-19,S0073,South,Charlotte,InStore,NationalSupply,1147527,5,Cash,V00105,SKU-V00105-307Q,Beverages,2,0,0,-2.2,0,Energy Drink,Soda,Carton,500,0,43,0,0,3.07,2.03,17,0,3.07,6.14,4.06,2.08
T1002714-9292,2024-02-16,S0064,North,Milwaukee,InStore,RegionalFoods,1002714,10,GiftCard,V00095,SKU-V00095-5EB8,Beverages,4,0,0,11.7,0,Latte Bottle,Soda,Bottle,250,0,0,1,0,0.99,0.72,12,0,0.99,3.96,2.88,1.08
T1293010-9293,2024-06-07,S0078,East,Baltimore,InStore,VendorC,1293010,10,Credit,V00177,SKU-V00177-H5SR,Beverages,2,0,0,25.2,0,Energy Drink,Coffee,Can,355,65,0,1,0,6.94,5.22,11,0,6.94,13.88,10.44,3.44
T1846325-9294,2024-10-17,S0023,South,Dallas,InStore,LocalCoop,1846325,10,Debit,V00001,SKU-V00001-OE7V,Beverages,6,0,0,30.1,0,Lemonade,Functional,Bottle,473,38,50,0,0,4.94,3.35,11,0,4.94,29.64,20.1,9.54
T1150140-9295,2024-06-10,S0106,South,Dallas,InStore,VendorB,1150140,6,Cash,V00082,SKU-V00082-Y838,Beverages,2,0,0,13.3,0,Orange Soda,Water,Bottle,500,67,18,0,0,3.28,2.19,13,0,3.28,6.56,4.38,2.18
T1517123-9296,2024-06-19,S0078,West,Phoenix,InStore,RegionalFoods,1517123,5,Debit,V00218,SKU-V00218-WSJR,Beverages,4,1,20,9.5,0,Latte Bottle,Soda,Can,330,58,33,0,0,5.07,3.11,20,0,4.06,16.24,12.44,3.8
T1390377-9297,2024-09-28,S0027,East,New York,InStore,LocalCoop,1390377,9,Debit,V00038,SKU-V00038-O25Q,Beverages,5,1,25,4.3,1,Cold Brew,Soda,Multi-pack,591,0,51,0,0,4.83,3.48,19,0,3.62,18.1,17.4,0.7
T1089239-9298,2024-11-23,S0048,Central,Kansas City,Online, LOCALCOOP ,1089239,9,Cash,V00045,SKU-V00045-RT81,Beverages,3,0,0,24.9,1,Orange Soda,Energy,Bottle,591,70,54,0,0,1.99,1.4,24,0,1.99,5.97,4.2,1.77
T1314831-9299,2024-01-31,S0072,North,Detroit,Pickup,VendorA,1314831,8,Cash,V00014,SKU-V00039-OQ11,Beverages,4,0,0,22.5,0,Ginger Ale,Soda,Carton,591,53,0,1,0,5.26,3.35,17,0,5.26,21.04,13.4,7.64
T1416192-9300,2024-12-26,S0115,East,Philadelphia,InStore,VendorC,1416192,13,MobilePay,V00117,SKU-V00117-39C3,Beverages,4,1,30,14.9,0,Ginger Ale,Soda,Bottle,330,29,9,0,0,3.34,2.14,17,0,2.34,9.36,8.56,0.8
T1574655-9301,2024-06-27,S0078,East,Baltimore,InStore,VendorD,1574655,8,Cash,V00109,SKU-V00109-P00Y,Beverages,3,1,30,17.9,0,Lemonade,Soda,Multi-pack,330,52,0,1,0,4.17,2.54,10,1,2.92,8.76,7.62,1.14
T1689308-9302,2024-01-05,S0036,North,Columbus,InStore,RegionalFoods,1689308,7,Credit,V00232,SKU-V00179-LTTW,Beverages,4,0,0,6.3,0,Energy Drink,Soda,Can,500,0,12,0,0,3.0,2.16,13,0,3.0,12.0,8.64,3.36
T1426088-9303,2024-07-06,S0052,Central,Kansas City,Online,VendorD,1426088,3,Cash,V00112,SKU-V00112-YTA3,Beverages,3,0,0,12.1,1,Cold Brew,Water,Bottle,500,75,12,0,0,8.0,6.01,12,1,8.0,24.0,18.03,5.97
T1833928-9304,2024-05-14,S0068,East,Baltimore,Online,NationalSupply,1833928,13,Credit,V00054,SKU-V00054-6K2E,Beverages,6,0,0,25.1,0,Latte Bottle,Water,Can,330,67,0,1,0,1.2,0.79,11,0,1.2,7.2,4.74,2.46
T1125452-9305,2024-11-28,S0066,North,Columbus,Online,VendorB,1125452,7,Cash,V00050,SKU-V00050-6FMS,Beverages,1,0,0,17.0,0,Still Water,Tea,Bottle,330,98,0,1,0,3.15,1.67,17,1,3.15,3.15,1.67,1.48
T1625423-9306,2024-11-01,S0100,Central,St. Louis,Online,VendorC,1625423,8,Cash,V00026,SKU-V00026-E20F,Beverages,3,0,0,37.0,0,Sports Drink,Soda,Bottle,355,58,0,1,0,1.98,1.33,19,0,1.98,5.94,3.99,1.95
T1631154-9307,2024-03-17,S0025,West,Las Vegas,InStore,RegionalFoods,1631154,8,MobilePay,V00102,SKU-V00171-CV2Y,Beverages,3,1,5,20.8,1,Latte Bottle,Water,Bottle,2000,0,8,0,0,8.24,5.39,15,0,7.83,23.49,16.17,7.32
T1597582-9308,2024-11-27,S0060,East,New York,InStore,VendorD,1597582,13,MobilePay,V00016,SKU-V00016-MFOU,Beverages,2,0,0,17.6,0,Cold Brew,Tea,Can,2000,52,25,0,0,3.03,1.63,16,0,3.03,6.06,3.26,2.8
T1406636-9309,2024-11-25,S0072,Central,Cleveland,InStore,VendorA,1406636,8,MobilePay,V00231,SKU-V00231-09LM,Beverages,4,0,0,19.4,0,Lemonade,Energy,Bottle,500,0,47,0,0,,5.38,12,0,7.14,28.56,21.52,7.04
T1515265-9310,2024-09-09,S0040,East,Boston,Online,VendorB,1515265,9,Credit,V00033,SKU-V00033-ZC4B,Beverages,2,0,0,16.3,0,Juice,Soda,Bottle,500,65,15,0,0,1.09,0.55,14,0,1.09,2.18,1.1,1.08
T1323588-9311,2024-10-12,S0050,Central,Cleveland,InStore,NationalSupply,1323588,7,MobilePay,V00165,SKU-V00165-DM6K,Beverages,3,0,0,16.9,1,Latte Bottle,Energy,Bottle,591,92,1,0,0,6.02,3.1,13,0,6.02,18.06,9.3,8.76
T1996651-9312,2024-11-23,S0040,North,Columbus,InStore,VendorB,1996651,4,Credit,V00081,SKU-V00081-IBPP,Beverages,3,0,0,30.1,1,Kombucha,Tea,Can,355,72,27,0,0,4.17,2.72,15,0,4.17,12.51,8.16,4.35
T1887776-9313,2024-08-24,S0033,West,San Jose,InStore,LocalCoop,1887776,13,Cash,V00103,SKU-V00103-HOBA,Beverages,2,1,5,15.1,1,Kombucha,Tea,Multi-pack,355,108,0,1,0,5.65,4.33,15,0,5.37,10.74,8.66,2.08
T1490021-9314,2024-12-22,S0092,North,Milwaukee,InStore,VendorC,1490021,10,Cash,V00180,SKU-V00180-S41X,Beverages,5,0,0,5.6,1,Lemonade,Coffee,Bottle,1000,44,43,0,0,9.08,5.84,17,0,9.08,45.4,29.2,16.2
T1789597-9315,2024-08-04,S0029,Central,Kansas City,InStore,VendorC,1789597,4,Credit,V00053,SKU-V00053-QFCR,Beverages,5,0,0,15.8,1,Sparkling Water,Coffee,Bottle,591,0,0,1,0,9.84,7.02,20,0,9.84,49.2,35.1,14.1
T1342177-9316,2024-05-16,S0067,East,Pittsburgh,InStore,VendorB,1342177,7,Cash,V00008,SKU-V00008-1CLX,Beverages,4,0,0,-2.6,0,Latte Bottle,Soda,Bottle,473,62,0,1,0,5.49,3.23,22,0,5.49,21.96,12.92,9.04
T1200848-9317,2024-05-21,S0068,West,San Diego,Delivery,RegionalFoods,1200848,8,Cash,V00022,SKU-V00022-9I8C,Beverages,3,1,5,6.8,0,Iced Tea,Water,Can,330,32,42,0,0,1.37,0.8,19,1,1.3,3.9,2.4,1.5
T1541614-9318,2024-05-30,S0107,South,Houston,InStore,LocalCoop,1541614,6,GiftCard,V00143,SKU-V00143-VAME,Beverages,2,0,0,17.7,0,Sports Drink,Sports,Bottle,1500,98,0,1,0,2.51,1.56,14,0,2.51,5.02,3.12,1.9
T1759031-9319,2024-06-26,S0044,South,Houston,InStore,LocalCoop,1759031,11,Credit,V00024,SKU-V00024-4OZH,Beverages,5,0,0,17.2,0,Cola,Tea,Bottle,591,0,0,1,0,1.63,0.9,16,0,1.63,8.15,4.5,3.65
T1305005-9320,2024-05-20,S0010,West,San Jose,InStore,RegionalFoods,1305005,13,Debit,V00118,SKU-V00118-6MUB,Beverages,8,1,5,16.6,0,Lemonade,Soda,Bottle,355,28,21,0,0,7.7,4.31,23,0,7.32,58.56,34.48,24.08
T1995291-9321,2024-10-25,S0040,East,Baltimore,Pickup,VendorA,1995291,7,Credit,V00035,SKU-V00035-OBIV,Beverages,4,1,5,5.8,0,Cold Brew,Tea,Bottle,591,0,18,0,0,3.15,2.27,18,0,2.99,11.96,9.08,2.88
T1568694-9322,2024-05-25,S0042,North,Milwaukee,InStore,VendorD,1568694,4,Credit,V00027,SKU-V00027-U4DZ,Beverages,3,0,0,19.6,1,Juice,Juice,Can,500,73,38,0,0,5.86,3.66,20,0,5.86,17.58,10.98,6.6
T1359932-9323,2024-06-28,S0077,West,Phoenix,Delivery,VendorD,1359932,6,Credit,V00106,SKU-V00106-ICWB,Beverages,4,1,15,-2.3,0,Sparkling Water,Energy,Bottle,2000,5,12,0,0,2.05,1.07,18,0,1.74,6.96,4.28,2.68
T1621206-9324,2024-03-12,S0012,Central,St. Louis,Online,NationalSupply,1621206,8,Cash,V00074,SKU-V00074-WXB7,Beverages,3,1,10,21.4,0,Ginger Ale,Tea,Can,250,78,22,0,0,6.14,3.07,16,0,5.53,16.59,9.21,7.38
T1792911-9325,2024-09-14,S0029,East,Baltimore,InStore,VendorD,1792911,6,Debit,V00036,SKU-V00036-33MJ,Beverages,3,0,0,18.4,1,Lemonade,Juice,Bottle,355,138,5,0,0,5.18,4.01,13,0,5.18,15.54,12.03,3.51
T1807240-9326,2024-02-27,S0015,West,San Diego,InStore,VendorD,1807240,6,Debit,V00229,SKU-V00229-IWFT,Beverages,3,0,0,13.2,0,Iced Tea,Soda,Bottle,355,13,6,0,0,3.83,2.76,15,0,3.83,11.49,8.28,3.21
T1179653-9327,2024-05-20,S0026,East,New York,InStore,VendorD,1179653,6,Credit,V00142,SKU-V00142-X4VP,Beverages,2,0,0,22.1,0,Sparkling Water,Soda,Bottle,500,0,45,0,0,3.0,2.2,9,0,3.0,6.0,4.4,1.6
T1886406-9328,2024-07-02,S0069,North,Milwaukee,InStore,VendorC,1886406,10,Debit,V00084,SKU-V00084-U9LC,Beverages,2,0,0,33.0,0,Cold Brew,Juice,Can,473,50,21,0,0,7.96,5.88,12,0,7.96,15.92,11.76,4.16
T1118865-9329,2024-10-23,S0095,South,Charlotte,InStore,NationalSupply,1118865,7,Debit,V00244,SKU-V00244-Y08K,Beverages,3,0,0,16.6,0,Cola,Soda,Can,330,19,0,1,0,2.23,1.67,14,0,2.23,6.69,5.01,1.68
T1799907-9330,2024-03-03,S0046,West,San Diego,Delivery,RegionalFoods,1799907,13,Credit,V00067,SKU-V00067-L30Q,Beverages,3,0,0,2.8,1,Sports Drink,Functional,Can,1500,122,14,0,0,2.32,1.4,22,0,2.32,6.96,4.2,2.76
T1999439-9331,2024-02-20,S0062,North,Chicago,InStore,NationalSupply,1999439,9,Cash,V00034,SKU-V00034-546N,Beverages,2,0,0,19.7,0,Sparkling Water,Water,Can,330,69,17,0,0,6.66,4.25,14,0,6.66,13.32,8.5,4.82
T1892468-9332,2024-04-23,S0103,West,Los Angeles,Delivery,RegionalFoods,1892468,5,Cash,V00105,SKU-V00105-307Q,Beverages,4,0,0,1.4,0,Kombucha,Soda,Can,2000,66,9,0,0,8.1,4.94,11,0,8.1,32.4,19.76,12.64
T1180376-9333,2024-09-01,S0014,West,Los Angeles,Online,VendorD,1180376,5,Cash,V00242,SKU-V00242-3XLU,Beverages,7,0,0,14.8,1,Still Water,Water,Can,473,53,24,0,0,4.36,2.58,19,0,4.36,30.52,18.06,12.46
T1905084-9334,2024-01-20,S0031,West,Las Vegas,InStore,VendorC,1905084,4,Debit,V00087,SKU-V00087-LVOE,Beverages,5,0,0,14.6,1,Lemonade,Sports,Bottle,473,85,0,1,0,2.74,1.71,13,0,2.74,13.7,8.55,5.15
T1201404-9335,2024-03-30,S0016,South,Orlando,InStore,NationalSupply,1201404,6,MobilePay,V00092,SKU-V00092-4GUZ,Beverages,4,0,0,14.5,1,Juice,Soda,Can,330,0,28,0,0,4.36,2.39,20,0,4.36,17.44,9.56,7.88
T1577132-9336,2024-05-02,S0020,South,Dallas,InStore,NationalSupply,1577132,4,Credit,V00043,SKU-V00043-D092,Beverages,2,0,0,24.7,0,Tonic Water,Water,Multi-pack,355,36,46,0,0,7.24,4.13,16,0,7.24,14.48,8.26,6.22
T1590428-9337,2024-06-23,S0093,North,Detroit,InStore,RegionalFoods,1590428,10,Cash,V00112,SKU-V00112-YTA3,Beverages,4,0,0,12.7,1,Cola,Functional,Bottle,591,139,33,0,0,10.17,5.35,21,0,10.17,40.68,21.4,19.28
T1640045-9338,2024-04-01,S0107,North,Chicago,InStore,RegionalFoods,1640045,8,Credit,V00080,SKU-V00080-NUV3,Beverages,2,0,0,27.3,0,Ginger Ale,Tea,Bottle,1000,97,53,0,0,6.25,4.14,17,0,6.25,12.5,8.28,4.22
T1127212-9339,2024-09-13,S0097,South,Charlotte,InStore,LocalCoop,1127212,3,MobilePay,V00201,SKU-V00028-AP6K,Beverages,2,0,0,32.4,0,Iced Tea,Sports,Multi-pack,330,60,0,1,0,8.5,4.82,7,0,8.5,17.0,9.64,7.36
T1576668-9340,2024-06-20,S0118,East,Baltimore,Online,VendorA,1576668,6,Credit,V00056,SKU-V00056-QOVN,Beverages,7,0,0,19.9,0,Juice,Juice,Can,500,35,30,0,0,1.01,0.65,26,0,1.01,7.07,4.55,2.52
T1596735-9341,2024-10-12,S0015,North,Columbus,InStore,RegionalFoods,1596735,10,Credit,V00031,SKU-V00031-A3US,Beverages,2,0,0,11.3,1,Kombucha,Water,Can,2000,56,65,0,0,8.92,6.89,17,0,8.92,17.84,13.78,4.06
T1963221-9342,2024-02-04,S0113,Central,St. Louis,InStore,VendorD,1963221,7,Credit,V00145,SKU-V00145-QOC7,Beverages,4,0,0,9.9,1,Tonic Water,Juice,Carton,355,71,25,0,0,7.38,5.5,21,0,7.38,29.52,22.0,7.52
T1770153-9343,2024-02-16,S0060,North,Milwaukee,InStore,LocalCoop,1770153,9,Credit,V00234,SKU-V00234-R877,Beverages,3,1,20,14.9,0,Iced Tea,Tea,Bottle,1000,114,0,1,0,4.13,2.22,21,0,3.3,9.9,6.66,3.24
T1762959-9344,2024-02-05,S0023,North,Minneapolis,InStore,NationalSupply,1762959,5,GiftCard,V00088,SKU-V00088-LV6Q,Beverages,4,0,0,9.8,0,Latte Bottle,Soda,Can,250,95,30,0,0,6.29,4.31,13,0,6.29,25.16,17.24,7.92
T1633383-9345,2024-07-06,S0003,East,Philadelphia,Online,VendorD,1633383,6,Debit,V00020,SKU-V00020-U5MT,Beverages,3,1,5,12.7,1,Cola,Soda,Bottle,500,0,0,1,0,8.14,4.62,23,0,7.73,23.19,13.86,9.33
T1360571-9346,2024-09-25,S0099,North,Minneapolis,Online,NationalSupply,1360571,12,Credit,V00143,SKU-V00143-VAME,Beverages,5,0,0,12.9,0,Still Water,Soda,Bottle,355,100,44,0,0,8.12,4.75,21,0,8.12,40.6,23.75,16.85
T1701555-9347,2024-04-16,S0005,East,Boston,Online,VendorB,1701555,8,GiftCard,V00040,SKU-V00107-YPE1,Beverages,9,0,0,16.9,0,Iced Tea,Soda,Can,591,19,7,0,0,5.42,2.93,25,0,5.42,48.78,26.37,22.41
T1336828-9348,2024-02-19,S0034,East,Pittsburgh,InStore,LocalCoop,1336828,10,MobilePay,V00061,SKU-V00082-Y838,Beverages,5,0,0,17.3,0,Latte Bottle,Juice,Bottle,1000,0,56,0,0,2.67,1.65,20,0,2.67,13.35,8.25,5.1
T1035601-9349,2024-08-23,S0101,South,Dallas,InStore,NationalSupply,1035601,4,Credit,V00230,SKU-V00230-NII8,Beverages,4,0,0,33.1,0,Kombucha,Water,Bottle,500,62,28,0,0,6.74,4.72,16,0,6.74,26.96,18.88,8.08
T1654596-9350,2024-10-15,S0120,West,San Jose,Online,VendorA,1654596,6,Credit,V00229,SKU-V00229-IWFT,Beverages,4,0,0,12.2,0,Energy Drink,Water,Carton,500,0,6,0,0,3.0,1.76,17,1,3.0,12.0,7.04,4.96
T1691487-9351,2024-10-19,S0024,West,Las Vegas,InStore,RegionalFoods,1691487,5,Debit,V00129,SKU-V00129-WFJ9,Beverages,1,0,0,10.9,1,Kombucha,Energy,Can,750,7,0,1,0,9.61,6.57,12,1,9.61,9.61,6.57,3.04
T1695505-9352,2024-08-03,S0061,South,Houston,InStore,VendorD,1695505,9,GiftCard,V00238,SKU-V00238-EMVO,Beverages,1,0,0,-0.7,1,Kombucha,Soda,Can,355,55,31,0,0,,2.54,8,0,3.91,3.91,2.54,1.37
T1729234-9353,2024-10-05,S0077,North,Milwaukee,InStore,VendorC,1729234,4,Cash,V00089,SKU-V00089-KOZ9,Beverages,4,0,0,-2.6,1,Sports Drink,Soda,Can,330,0,24,0,0,0.8,0.51,15,1,0.8,3.2,2.04,1.16
T1056269-9354,2024-10-14,S0050,North,Minneapolis,InStore,NationalSupply,1056269,7,Debit,V00174,SKU-V00174-1DW3,Beverages,4,0,0,14.8,0,Lemonade,Energy,Can,355,79,21,0,0,5.67,3.66,18,0,5.67,22.68,14.64,8.04
T1960460-9355,2024-04-30,S0013,South,Dallas,InStore,RegionalFoods,1960460,10,Credit,V00191,SKU-V00191-GQ6F,Beverages,5,0,0,-7.4,0,Still Water,Soda,Can,330,75,30,0,0,3.81,2.95,10,0,3.81,19.05,14.75,4.3
T1117354-9356,2024-04-15,S0119,South,Dallas,InStore,VendorD,1117354,8,Credit,V00247,SKU-V00247-442U,Beverages,2,0,0,0.2,0,Juice,Coffee,Bottle,1000,129,15,0,0,5.06,3.52,13,0,5.06,10.12,7.04,3.08
