transaction_id,date,store_id,region,city,channel,vendor,basket_id,basket_size,payment_type,product_id,sku,category,quantity,promo_flag,promo_discount_pct,temp_c,is_weekend,product_name,flavor,pack_size,unit_price,unit_cost,is_gluten_free,is_artisan,bake_type,shelf_life_days,calories_per_unit,inventory_received_qty,wastage_qty,net_unit_price,sales,cogs,margin
T1626557-8668,2024-08-12,S0009,North,Milwaukee,InStore,LocalCoop,1626557,8,Credit,B00130,SKU-B00130-3ZTO,Bakery,3,1,5,11.3,0,Donut,Plain,4,9.1,5.48,0,0,In-store baked,7,478,9,0,8.64,25.92,16.44,9.48
T1864458-8669,2024-05-28,S0081,North,Milwaukee,Online,NationalSupply,1864458,6,Debit,B00005,SKU-B00005-6PPI,Bakery,4,0,0,23.5,0,Brownie,Cinnamon,4,5.39,3.04,0,0,Vendor baked,5,354,9,1,5.39,21.56,12.16,9.4
T1638126-8670,2024-12-09,S0091,West,Las Vegas,InStore,VendorB,1638126,4,Credit,B00094,SKU-B00107-NH2F,Bakery,2,0,0,6.7,0,Cookies,Cinnamon,12,9.45,7.45,1,1,Vendor baked,1,393,11,0,9.45,18.9,14.9,4.0
T1125706-8671,2024-12-09,S0046,East,Philadelphia,InStore,LocalCoop,1125706,11,GiftCard,B00003,SKU-B00003-11S0,Bakery,2,1,15,-9.7,0,Cake Slice,Pumpkin,6,10.45,7.83,1,0,In-store baked,4,60,11,0,8.88,17.76,15.66,2.1
T1744057-8672,2024-06-01,S0091,Central,Nashville,InStore,VendorB,1744057,6,Debit,B00177,SKU-B00177-40U6,Bakery,2,0,0,3.1,1,Baguette,Raspberry,1,7.3,4.29,0,0,Vendor baked,7,264,11,0,7.3,14.6,8.58,6.02
T1508706-8673,2024-12-10,S0103,West,San Jose,InStore,VendorD,1508706,9,Cash,B00210,SKU-B00210-IEUL,Bakery,1,0,0,20.9,0,Cake Slice,Vanilla,1,6.78,5.11,0,0,Vendor baked,3,449,9,0,6.78,6.78,5.11,1.67
T1252360-8674,2024-07-21,S0060,South,Dallas,Delivery,VendorC,1252360,9,Credit,B00039,SKU-B00039-71UE,Bakery,1,1,10,3.6,1,Croissant,Lemon,1,9.84,5.57,0,0,Vendor baked,4,403,10,1,8.86,8.86,5.57,3.29
T1433418-8675,2024-04-15,S0063,North,Columbus,InStore,VendorB,1433418,3,Credit,B00176,SKU-B00176-2ZXE,Bakery,3,0,0,4.8,0,Muffin,Plain,1,11.82,,0,0,In-store baked,2,314,8,0,11.82,35.46,25.02,10.44
T1534839-8676,2024-11-13,S0104,South,Charlotte,Online,VendorC,1534839,7,Credit,B00180,SKU-B00180-OJMD,Bakery,5,0,0,16.8,0,Croissant,Raspberry,1,14.37,9.73,0,1,In-store baked,1,225,9,0,14.37,71.85,48.65,23.2
T1556352-8677,2024-05-05,S0116,South,Charlotte,InStore,VendorB,1556352,6,Credit,B00193,SKU-B00193-FP0Y,Bakery,2,0,0,22.9,1,Pita,Maple,1,6.56,4.07,0,0,In-store baked,7,202,14,0,6.56,13.12,8.14,4.98
T1625286-8678,2024-05-11,S0009,Central,Nashville,InStore,LocalCoop,1625286,6,Credit,B00183,SKU-B00183-M39L,Bakery,2,0,0,20.6,1,Sourdough Loaf,Plain,6,2.54,1.88,0,0,In-store baked,4,288,10,0,2.54,5.08,3.76,1.32
T1680152-8679,2024-09-14,S0081,South,Dallas,InStore,RegionalFoods,1680152,7,Cash,B00103,SKU-B00103-Y8QV,Bakery,3,0,0,15.8,1,Brownie,Raspberry,2,11.48,8.52,0,1,In-store baked,2,323,12,0,11.48,34.44,25.56,8.88
T1406360-8680,2024-12-14,S0077,North,Milwaukee,InStore,VendorA,1406360,6,Debit,B00037,SKU-B00003-11S0,Bakery,1,0,0,8.2,1,Focaccia,Lemon,1,5.19,3.63,0,0,Vendor baked,6,283,7,1,5.19,5.19,3.63,1.56
T1513148-8681,2024-09-21,S0048,West,Phoenix,InStore,VendorB,1513148,3,Cash,B00175,SKU-B00175-HZB1,Bakery,1,0,0,21.4,1,Tortilla Pack,Plain,2,1.28,0.73,0,0,Vendor baked,3,159,8,0,1.28,1.28,0.73,0.55
T1809851-8682,2024-08-24,S0011,North,Detroit,InStore,VendorD,1809851,10,Cash,B00076,SKU-B00076-O4AL,Bakery,1,0,0,7.4,1,Croissant,Plain,1,2.12,1.65,0,0,In-store baked,6,390,9,0,2.12,2.12,1.65,0.47
T1676347-8683,2024-07-04,S0008,North,Columbus,InStore,NationalSupply,1676347,8,Credit,B00125,SKU-B00125-VB8T,Bakery,6,0,0,2.9,0,Pita,Lemon,6,11.19,6.61,0,0,Vendor baked,4,253,12,1,11.19,67.14,39.66,27.48
T1341518-8684,2024-03-21,S0009,North,Detroit,InStore,RegionalFoods,1341518,3,MobilePay,B00080,SKU-B00080-4HU7,Bakery,3,1,10,23.9,0,Cinnamon Roll,Maple,1,11.1,6.44,0,0,In-store baked,6,191,11,0,9.99,29.97,19.32,10.65
T1268634-8685,2024-02-15,S0035,South,Orlando,InStore,VendorA,1268634,4,GiftCard,B00015,SKU-B00015-786T,Bakery,1,0,0,9.8,0,Tortilla Pack,Lemon,4,4.05,2.24,0,0,Vendor baked,7,254,4,0,4.05,4.05,2.24,1.81
T1110779-8686,2024-07-25,S0035,West,Las Vegas,Online,RegionalFoods,1110779,11,Cash,B00189,SKU-B00189-BCKA,Bakery,3,0,0,11.0,0,Cookies,Pumpkin,1,8.88,7.0,0,1,Vendor baked,3,256,9,0,8.88,26.64,21.0,5.64
T1100628-8687,2024-03-09,S0060,East,Baltimore,Online,VendorA,1100628,11,Credit,B00052,SKU-B00052-TF99,Bakery,4,1,30,8.3,1,Cookies,Cheese,4,8.46,5.99,0,1,In-store baked,1,245,9,0,5.92,23.68,23.96,-0.28
T1743954-8688,2024-06-10,S0004,West,San Diego,Online,VendorB,1743954,11,Credit,B00079,SKU-B00079-NPH2,Bakery,3,0,0,7.1,0,Cookies,Cinnamon,1,6.89,4.23,0,0,In-store baked,3,179,7,0,6.89,20.67,12.69,7.98
T1474319-8689,2024-11-17,S0049,South,Orlando,Delivery,NationalSupply,1474319,8,Credit,B00062,SKU-B00062-18Q0,Bakery,2,0,0,17.7,1,Cupcake,Strawberry,4,4.45,3.13,0,0,In-store baked,2,346,6,0,4.45,8.9,6.26,2.64
T1021009-8690,2024-02-16,S0103,North,Columbus,InStore,NationalSupply,1021009,7,Credit,B00160,SKU-B00160-0STX,Bakery,4,1,10,-15.6,0,Tortilla Pack,Plain,12,2.94,1.95,1,0,In-store baked,4,228,15,0,2.65,10.6,7.8,2.8
T1561943-8691,2024-11-14,S0088,East,Philadelphia,InStore,VendorC,1561943,9,Debit,B00150,SKU-B00150-X4OP,Bakery,2,0,0,19.3,0,Brownie,Maple,6,3.88,2.74,0,1,In-store baked,3,159,11,1,3.88,7.76,5.48,2.28
T1953101-8692,2024-02-15,S0051,West,Los Angeles,InStore,VendorA,1953101,7,MobilePay,B00133,SKU-B00133-4K11,Bakery,3,1,5,9.5,0,Muffin,Strawberry,1,10.44,7.26,0,1,In-store baked,1,277,13,0,9.92,29.76,21.78,7.98
T1971605-8693,2024-08-11,S0022,East,Baltimore,InStore,LocalCoop,1971605,6,Credit,B00010,SKU-B00010-BC3X,Bakery,3,1,15,18.2,1,Croissant,Almond,6,6.91,4.29,0,0,In-store baked,2,222,9,1,5.87,17.61,12.87,4.74
T1553752-8694,2024-06-11,S0002,North,Chicago,InStore,RegionalFoods,1553752,8,Credit,B00123,SKU-B00123-G1QY,Bakery,3,1,10,8.6,0,Bagel,Almond,8,1.58,1.04,0,0,Vendor baked,3,251,10,2,1.42,4.26,3.12,1.14
T1214419-8695,2024-03-11,S0107,Central,Kansas City,InStore,VendorB,1214419,12,Credit,B00187,SKU-B00187-NNU1,Bakery,2,0,0,36.4,0,Focaccia,Maple,1,10.45,6.84,0,1,Vendor baked,2,139,11,1,10.45,20.9,13.68,7.22
T1134995-8696,2024-03-04,S0093,Central,Cleveland,InStore,VendorB,1134995,5,Credit,B00013,SKU-B00013-P6SP,Bakery,7,0,0,8.4,0,Sourdough Loaf,Lemon,1,11.04,7.87,0,0,In-store baked,6,220,12,0,11.04,77.28,55.09,22.19
T1529370-8697,2024-01-17,S0094,East,Philadelphia,InStore,NationalSupply,1529370,8,GiftCard,B00140,SKU-B00140-6MQP,Bakery,2,1,10,32.4,0,Donut,Blueberry,4,1.79,1.18,0,1,In-store baked,3,196,12,2,1.61,3.22,2.36,0.86
T1818954-8698,2024-05-01,S0081,North,Milwaukee,Online,VendorA,1818954,4,Cash,B00109,SKU-B00109-OH7S,Bakery,6,0,0,15.0,0,Sourdough Loaf,Chocolate,1,10.39,7.86,0,1,In-store baked,2,231,13,1,10.39,62.34,47.16,15.18
T1286896-8699,2024-01-28,S0092,West,San Diego,Pickup,LocalCoop,1286896,6,Debit,B00034,SKU-B00034-Y8FY,Bakery,5,1,25,11.5,1,Bagel,Pumpkin,4,11.27,8.54,0,0,In-store baked,5,231,13,0,8.45,42.25,42.7,-0.45
T1040917-8700,2024-08-02,S0042,South,Dallas,Online, localcoop ,1040917,10,Cash,B00020,SKU-B00020-G1YB,Bakery,5,0,0,10.3,0,Cinnamon Roll,Maple,1,4.39,2.62,0,0,Vendor baked,2,201,10,0,4.39,21.95,13.1,8.85
T1213526-8701,2024-06-04,S0118,East,Philadelphia,InStore,RegionalFoods,1213526,8,MobilePay,B00010,SKU-B00010-BC3X,Bakery,3,0,0,-9.2,0,Pita,Blueberry,2,8.32,5.35,0,0,In-store baked,3,130,8,0,8.32,24.96,16.05,8.91
T1427614-8702,2024-10-12,S0039,North,Milwaukee,InStore,NationalSupply,1427614,6,Cash,B00186,SKU-B00186-F9W7,Bakery,4,1,10,27.1,1,Sandwich Bread,Chocolate,1,,6.79,0,0,In-store baked,5,175,7,2,8.92,35.68,27.16,8.52
T1452652-8703,2024-04-03,S0007,North,Chicago,InStore,VendorA,1452652,6,Debit,B00133,SKU-B00133-4K11,Bakery,3,0,0,14.0,0,Baguette,Maple,1,5.32,3.57,1,0,In-store baked,5,138,11,0,5.32,15.96,10.71,5.25
T1430278-8704,2024-06-14,S0033,North,Milwaukee,Pickup,LocalCoop,1430278,12,Cash,B00160,SKU-B00160-0STX,Bakery,3,0,0,-1.4,0,Croissant,Pumpkin,8,6.38,5.1,0,0,Vendor baked,7,316,9,0,6.38,19.14,15.3,3.84
T1997991-8705,2024-07-16,S0061,West,Las Vegas,Online,VendorA,1997991,10,Credit,B00028,SKU-B00186-F9W7,Bakery,1,0,0,-10.2,0,Sourdough Loaf,Maple,8,3.98,2.66,0,1,Vendor baked,1,204,9,0,3.98,3.98,2.66,1.32
T1876756-8706,2024-07-27,S0112,West,Phoenix,InStore,VendorB,1876756,6,Cash,B00103,SKU-B00103-Y8QV,Bakery,3,1,30,3.6,1,Bagel,Strawberry,12,11.5,6.53,0,0,In-store baked,5,125,11,0,8.05,24.15,19.59,4.56
T1104435-8707,2024-08-21,S0029,South,Houston,InStore,RegionalFoods,1104435,5,Debit,B00121,SKU-B00121-MCLV,Bakery,2,0,0,10.1,0,Croissant,Almond,6,8.07,6.13,1,0,In-store baked,5,249,12,0,8.07,16.14,12.26,3.88
T1324169-8708,2024-01-23,S0104,Central,St. Louis,InStore,LocalCoop,1324169,4,Credit,B00155,SKU-B00155-5CQD,Bakery,5,0,0,15.6,0,Sandwich Bread,Cheese,1,6.96,4.63,0,0,In-store baked,7,176,14,1,6.96,34.8,23.15,11.65
T1845573-8709,2024-04-04,S0020,North,Milwaukee,Pickup,VendorB,1845573,7,Cash,B00106,SKU-B00106-6WA4,Bakery,3,0,0,22.3,0,Brioche,Vanilla,6,5.27,3.54,0,0,Vendor baked,6,248,7,0,5.27,15.81,10.62,5.19
T1913646-8710,2024-01-03,S0022,East,Boston,InStore,LocalCoop,1913646,5,Credit,B00102,SKU-B00102-67EU,Bakery,3,1,5,29.3,0,Cake Slice,Cinnamon,2,1.43,1.0,0,0,Vendor baked,6,206,6,0,1.36,4.08,3.0,1.08
T1925793-8711,2024-02-06,S0075,East,Philadelphia,InStore,VendorB,1925793,10,Debit,B00096,SKU-B00025-R0VY,Bakery,4,0,0,-1.8,0,Donut,Maple,12,4.13,2.28,0,0,In-store baked,7,308,13,1,4.13,16.52,9.12,7.4
T1148413-8712,2024-06-03,S0090,North,Chicago,Online,VendorA,1148413,7,Cash,B00022,SKU-B00022-7OKW,Bakery,2,0,0,15.2,0,Sourdough Loaf,Vanilla,1,4.34,3.16,0,0,In-store baked,5,279,10,1,4.34,8.68,6.32,2.36
T1111880-8713,2024-10-24,S0021,Central,St. Louis,InStore,VendorC,1111880,7,MobilePay,B00211,SKU-B00211-X5M2,Bakery,2,0,0,-1.1,0,Cinnamon Roll,Vanilla,1,5.92,4.19,0,0,In-store baked,7,420,11,2,5.92,11.84,8.38,3.46
T1473093-8714,2024-10-18,S0044,West,San Diego,InStore,LocalCoop,1473093,8,Credit,B00026,SKU-B00026-MB8N,Bakery,1,1,30,14.6,0,Donut,Almond,1,1.38,1.03,0,1,In-store baked,1,317,10,0,0.97,0.97,1.03,-0.06
T1381762-8715,2024-09-22,S0029,North,Columbus,Delivery,VendorB,1381762,7,GiftCard,B00203,SKU-B00203-9W39,Bakery,4,0,0,25.6,1,Bagel,Cinnamon,12,9.65,5.66,0,1,Vendor baked,3,60,7,0,9.65,38.6,22.64,15.96
T1169264-8716,2024-08-16,S0040,North,Milwaukee,InStore,RegionalFoods,1169264,4,Credit,B00020,SKU-B00020-G1YB,Bakery,1,0,0,7.4,0,Brioche,Cheese,1,8.37,5.87,0,0,In-store baked,7,297,8,0,8.37,8.37,5.87,2.5
T1992170-8717,2024-09-19,S0035,West,San Jose,InStore,LocalCoop,1992170,15,Credit,B00205,SKU-B00205-CLKY,Bakery,4,0,0,19.2,0,Muffin,Cinnamon,8,8.49,5.08,0,1,In-store baked,2,169,14,2,8.49,33.96,20.32,13.64
T1600511-8718,2024-09-20,S0039,East,New York,InStore,RegionalFoods,1600511,7,Credit,B00168,SKU-B00168-3ZN0,Bakery,5,0,0,21.3,0,Sourdough Loaf,Lemon,12,9.25,6.37,0,0,In-store baked,2,284,12,0,9.25,46.25,31.85,14.4
T1275950-8719,2024-02-21,S0089,Central,Nashville,Online,LocalCoop,1275950,9,Cash,B00062,SKU-B00062-18Q0,Bakery,3,1,5,4.8,0,Croissant,Cheese,12,12.57,7.51,0,1,Vendor baked,3,309,9,0,11.94,35.82,22.53,13.29
T1768132-8720,2024-10-20,S0053,West,Phoenix,Pickup,VendorC,1768132,8,Credit,B00177,SKU-B00177-40U6,Bakery,2,0,0,8.4,1,Croissant,Cheese,12,8.62,5.43,0,0,In-store baked,6,367,11,1,8.62,17.24,10.86,6.38
T1556913-8721,2024-09-15,S0103,West,San Diego,Delivery,VendorD,1556913,10,Debit,B00207,SKU-B00207-526S,Bakery,2,0,0,15.4,1,Cookies,Raspberry,4,11.98,8.77,0,1,In-store baked,1,247,7,2,11.98,23.96,17.54,6.42
T1413651-8722,2024-01-25,S0095,Central,Cleveland,InStore,RegionalFoods,1413651,6,Credit,B00039,SKU-B00039-71UE,Bakery,2,1,10,42.9,0,Brownie,Lemon,2,11.63,7.54,0,0,In-store baked,7,203,12,0,10.47,20.94,15.08,5.86
T1638856-8723,2024-08-22,S0035,South,Atlanta,InStore,VendorB,1638856,5,Debit,B00027,SKU-B00027-CVOU,Bakery,3,1,25,17.9,0,Sandwich Bread,Maple,8,2.02,1.21,0,0,In-store baked,6,313,13,0,1.52,4.56,3.63,0.93
T1395488-8724,2024-01-17,S0066,North,Minneapolis,Pickup,VendorA,1395488,7,GiftCard,B00183,SKU-B00183-M39L,Bakery,3,1,20,6.8,0,Cake Slice,Lemon,8,1.89,1.22,0,1,Vendor baked,2,150,13,0,1.51,4.53,3.66,0.87
T1215270-8725,2024-10-22,S0056,North,Minneapolis,InStore,VendorD,1215270,10,Credit,B00084,SKU-B00084-XK7E,Bakery,3,0,0,3.0,0,Sandwich Bread,Blueberry,4,6.28,4.75,0,0,In-store baked,6,164,10,0,6.28,18.84,14.25,4.59
T1369329-8726,2024-12-05,S0091,South,Atlanta,Online,VendorC,1369329,8,Debit,B00098,SKU-B00098-7H2L,Bakery,3,0,0,-4.9,0,Brownie,Maple,6,2.46,1.84,0,0,In-store baked,4,296,9,0,2.46,7.38,5.52,1.86
T1216279-8727,2024-12-22,S0070,North,Columbus,InStore,VendorC,1216279,9,Credit,B00053,SKU-B00053-3Y8I,Bakery,6,0,0,13.2,1,Baguette,Plain,1,8.66,5.36,1,0,In-store baked,4,244,16,0,8.66,51.96,32.16,19.8
T1575428-8728,2024-07-14,S0051,South,Houston,InStore,VendorD,1575428,5,Debit,B00051,SKU-B00080-4HU7,Bakery,5,1,15,16.1,1,Cookies,Cheese,1,12.99,7.61,0,1,Vendor baked,3,342,15,1,11.04,55.2,38.05,17.15
T1522085-8729,2024-12-23,S0068,Central,Nashville,InStore, vendorb ,1522085,10,Debit,B00054,SKU-B00054-VHAT,Bakery,4,0,0,15.3,0,Muffin,Vanilla,1,9.44,5.26,0,0,In-store baked,2,209,11,0,9.44,37.76,21.04,16.72
T1248254-8730,2024-06-06,S0018,North,Milwaukee,InStore,RegionalFoods,1248254,6,Credit,B00095,SKU-B00095-UBLU,Bakery,1,0,0,21.4,0,Brownie,Vanilla,6,5.27,4.1,0,0,In-store baked,6,303,9,0,5.27,5.27,4.1,1.17
T1119478-8731,2024-11-02,S0084,Central,Denver,InStore,VendorD,1119478,9,Debit,B00174,SKU-B00174-ZPMB,Bakery,2,1,25,-12.7,1,Cake Slice,Raspberry,1,4.46,3.32,0,0,In-store baked,5,214,9,0,3.34,6.68,6.64,0.04
T1578289-8732,2024-02-23,S0050,East,Pittsburgh,InStore,VendorC,1578289,6,MobilePay,B00125,SKU-B00125-VB8T,Bakery,5,1,15,18.5,0,Donut,Maple,2,7.39,5.21,0,0,In-store baked,4,390,11,1,6.28,31.4,26.05,5.35
T1197002-8733,2024-04-10,S0073,West,San Jose,InStore,VendorA,1197002,10,Cash,B00082,SKU-B00082-FUA4,Bakery,2,0,0,-4.7,0,Brioche,Pumpkin,2,4.77,2.92,1,0,In-store baked,2,208,6,1,4.77,9.54,5.84,3.7
T1697925-8734,2024-06-15,S0113,South,Charlotte,Online,VendorB,1697925,7,Credit,B00142,SKU-B00142-PFGR,Bakery,1,1,30,35.9,1,Cupcake,Blueberry,4,11.51,7.6,0,0,Vendor baked,4,143,7,0,8.06,8.06,7.6,0.46
T1064297-8735,2024-11-02,S0040,North,Minneapolis,InStore,VendorB,1064297,6,Debit,B00091,SKU-B00091-VE5Y,Bakery,6,1,20,10.3,1,Cupcake,Almond,1,3.9,2.52,0,0,In-store baked,3,300,11,1,3.12,18.72,15.12,3.6
T1082002-8736,2024-04-18,S0069,North,Columbus,Online,VendorC,1082002,6,Credit,B00039,SKU-B00039-71UE,Bakery,3,1,15,21.2,0,Cake Slice,Pumpkin,12,6.61,4.25,1,1,In-store baked,2,260,11,1,5.62,16.86,12.75,4.11
T1662563-8737,2024-02-09,S0064,West,Phoenix,Online,VendorC,1662563,11,Debit,B00162,SKU-B00162-DECP,Bakery,2,0,0,8.6,0,Cookies,Cheese,2,7.59,5.28,1,0,In-store baked,7,286,9,1,7.59,15.18,10.56,4.62
T1304623-8738,2024-04-01,S0079,South,Atlanta,InStore,VendorC,1304623,8,Credit,B00102,SKU-B00102-67EU,Bakery,3,0,0,7.4,0,Cupcake,Vanilla,1,8.52,6.05,0,0,In-store baked,5,298,9,0,8.52,25.56,18.15,7.41
T1163529-8739,2024-10-28,S0043,South,Atlanta,InStore,LocalCoop,1163529,6,Debit,B00040,SKU-B00040-C2LS,Bakery,1,1,10,-24.3,0,Cinnamon Roll,Raspberry,6,7.58,4.46,0,1,In-store baked,3,203,12,2,6.82,6.82,4.46,2.36
T1691932-8740,2024-10-01,S0030,South,Houston,InStore,NationalSupply,1691932,4,Debit,B00175,SKU-B00175-HZB1,Bakery,5,1,5,4.6,0,Cake Slice,Pumpkin,1,6.45,4.46,0,0,In-store baked,7,264,14,0,6.13,30.65,22.3,8.35
T1284223-8741,2024-07-03,S0063,East,Boston,InStore,VendorC,1284223,8,Credit,B00071,SKU-B00071-KPN2,Bakery,4,0,0,18.7,0,Focaccia,Plain,8,8.65,6.74,0,0,In-store baked,2,270,8,0,8.65,34.6,26.96,7.64
T1151963-8742,2024-01-12,S0021,Central,St. Louis,Pickup,VendorD,1151963,7,Credit,B00191,SKU-B00191-DF14,Bakery,1,0,0,22.0,0,Brownie,Pumpkin,1,11.21,8.68,0,0,In-store baked,6,342,8,0,11.21,11.21,8.68,2.53
T1538797-8743,2024-03-20,S0041,North,Columbus,Delivery,VendorA,1538797,4,MobilePay,B00171,SKU-B00171-I2GS,Bakery,2,1,5,-0.7,0,Cupcake,Strawberry,1,11.46,8.39,0,0,Vendor baked,2,235,8,0,10.89,21.78,16.78,5.0
T1235805-8744,2024-06-26,S0026,South,Atlanta,InStore,NationalSupply,1235805,6,GiftCard,B00032,SKU-B00032-DJFG,Bakery,3,0,0,12.5,0,Cupcake,Raspberry,1,8.64,6.82,0,1,Vendor baked,1,395,8,0,8.64,25.92,20.46,5.46
T1636959-8745,2024-10-06,S0120,Central,Nashville,InStore,VendorD,1636959,5,Debit,B00004,SKU-B00004-U8HC,Bakery,2,0,0,10.7,1,Cupcake,Almond,4,6.42,4.17,0,1,In-store baked,3,312,8,0,6.42,12.84,8.34,4.5
T1956120-8746,2024-07-07,S0098,East,Boston,Delivery,RegionalFoods,1956120,11,Cash,B00184,SKU-B00184-4CJP,Bakery,2,0,0,13.5,1,Donut,Vanilla,1,12.18,8.17,0,0,In-store baked,2,166,8,0,12.18,24.36,16.34,8.02
T1799760-8747,2024-07-12,S0004,North,Minneapolis,Online,LocalCoop,1799760,9,MobilePay,B00027,SKU-B00027-CVOU,Bakery,3,1,15,16.8,0,Pita,Maple,2,12.25,7.68,0,0,In-store baked,6,142,9,0,10.41,31.23,23.04,8.19
T1431876-8748,2024-07-17,S0015,North,Chicago,Delivery,RegionalFoods,1431876,9,MobilePay,B00125,SKU-B00125-VB8T,Bakery,4,0,0,10.7,0,Bagel,Lemon,4,4.9,3.25,0,0,Vendor baked,2,285,10,0,4.9,19.6,13.0,6.6
T1479076-8749,2024-02-18,S0059,North,Columbus,InStore,VendorB,1479076,5,Credit,B00004,SKU-B00004-U8HC,Bakery,4,0,0,12.9,1,Donut,Plain,12,11.8,7.52,1,0,Vendor baked,7,126,15,0,11.8,47.2,30.08,17.12
T1994803-8750,2024-10-06,S0017,West,San Jose,InStore,RegionalFoods,1994803,8,Credit,B00137,SKU-B00137-G4PK,Bakery,1,1,30,12.9,1,Sandwich Bread,Strawberry,12,4.12,2.94,0,1,Vendor baked,3,151,8,2,2.88,2.88,2.94,-0.06
T1475747-8751,2024-03-26,S0083,Central,Nashville,Online,LocalCoop,1475747,4,MobilePay,B00143,SKU-B00143-QDR5,Bakery,3,1,10,15.0,0,Brioche,Vanilla,2,6.48,4.5,0,0,In-store baked,2,177,8,0,5.83,17.49,13.5,3.99
T1850607-8752,2024-07-17,S0046,West,San Diego,InStore,VendorB,1850607,5,Credit,B00091,SKU-B00091-VE5Y,Bakery,3,0,0,5.9,0,Baguette,Cheese,12,4.53,2.79,0,0,In-store baked,6,296,7,0,4.53,13.59,8.37,5.22
T1005587-8753,2024-03-12,S0089,North,Milwaukee,Delivery,NationalSupply,1005587,6,GiftCard,B00050,SKU-B00050-7KKL,Bakery,1,1,5,18.4,0,Muffin,Maple,8,5.57,3.27,0,0,In-store baked,3,312,5,0,5.29,5.29,3.27,2.02
T1438368-8754,2024-08-21,S0019,North,Detroit,InStore,NationalSupply,1438368,7,Debit,B00140,SKU-B00140-6MQP,Bakery,1,1,25,11.2,0,Sandwich Bread,Vanilla,1,9.22,6.69,0,0,In-store baked,2,238,16,0,6.92,6.92,6.69,0.23
T1410778-8755,2024-12-30,S0016,West,San Diego,Online,VendorB,1410778,12,Cash,B00112,SKU-B00112-IM3B,Bakery,3,0,0,-8.3,0,Cookies,Maple,4,7.3,5.59,0,0,In-store baked,2,339,12,1,7.3,21.9,16.77,5.13
T1368122-8756,2024-11-10,S0070,Central,Kansas City,InStore,VendorD,1368122,3,Debit,B00104,SKU-B00104-CR43,Bakery,4,0,0,28.4,1,Cake Slice,Raspberry,4,7.27,4.56,0,1,In-store baked,2,377,15,3,7.27,29.08,18.24,10.84
T1985309-8757,2024-08-29,S0084,South,Dallas,Delivery,LocalCoop,1985309,13,Credit,B00177,SKU-B00177-40U6,Bakery,5,1,20,8.4,0,Sourdough Loaf,Vanilla,4,3.09,1.73,0,0,In-store baked,2,255,11,0,2.47,12.35,8.65,3.7
T1267486-8758,2024-06-13,S0092,South,Dallas,InStore,VendorC,1267486,5,Cash,B00194,SKU-B00125-VB8T,Bakery,5,0,0,18.3,0,Cake Slice,Blueberry,1,2.99,1.65,0,1,Vendor baked,2,288,22,0,2.99,14.95,8.25,6.7
T1777269-8759,2024-04-21,S0025,North,Detroit,InStore,VendorA,1777269,9,MobilePay,B00055,SKU-B00055-DZ5S,Bakery,2,0,0,4.6,1,Croissant,Pumpkin,6,7.0,4.72,0,0,Vendor baked,3,213,7,0,7.0,14.0,9.44,4.56
T1004744-8760,2024-09-26,S0060,East,New York,InStore,VendorB,1004744,4,Debit,B00182,SKU-B00182-0AP0,Bakery,5,0,0,27.2,0,Cookies,Pumpkin,6,9.06,5.01,0,0,In-store baked,5,262,13,0,9.06,45.3,25.05,20.25
T1493725-8761,2024-09-22,S0011,South,Charlotte,InStore,VendorD,1493725,6,Debit,B00200,SKU-B00200-R7BQ,Bakery,5,0,0,12.1,1,Cupcake,Almond,1,3.72,2.21,0,1,In-store baked,2,60,14,0,3.72,18.6,11.05,7.55
T1474553-8762,2024-10-13,S0095,West,Phoenix,Online,VendorC,1474553,15,Credit,B00158,SKU-B00158-D6T1,Bakery,2,0,0,8.2,1,Cookies,Cheese,6,11.83,6.74,0,1,In-store baked,3,296,16,0,11.83,23.66,13.48,10.18
T1640322-8763,2024-06-29,S0110,South,Dallas,Online,VendorA,1640322,6,Debit,B00173,SKU-B00173-N4BR,Bakery,3,0,0,30.7,1,Focaccia,Maple,2,3.42,2.29,0,0,Vendor baked,2,195,11,0,3.42,10.26,6.87,3.39
T1324876-8764,2024-02-27,S0029,East,Boston,Online,VendorB,1324876,5,Credit,B00158,SKU-B00158-D6T1,Bakery,3,0,0,-0.2,0,Pita,Vanilla,1,3.02,2.11,0,0,In-store baked,7,148,10,0,3.02,9.06,6.33,2.73
T1912428-8765,2024-01-28,S0028,North,Minneapolis,InStore,RegionalFoods,1912428,7,Credit,B00142,SKU-B00142-PFGR,Bakery,3,0,0,11.4,1,Cinnamon Roll,Raspberry,1,1.47,0.87,0,0,Vendor baked,5,226,10,0,1.47,4.41,2.61,1.8
T1047534-8766,2024-06-23,S0115,North,Detroit,InStore,VendorC,1047534,7,Credit,B00140,SKU-B00140-6MQP,Bakery,2,0,0,16.4,1,Cupcake,Chocolate,8,5.73,3.71,0,0,In-store baked,3,451,7,1,5.73,11.46,7.42,4.04
T1006461-8767,2024-05-26,S0037,South,Houston,Pickup,VendorD,1006461,5,Debit,B00004,SKU-B00004-U8HC,Bakery,4,1,20,-2.2,1,Cupcake,Almond,6,6.5,5.14,0,0,In-store baked,6,373,7,0,5.2,20.8,20.56,0.24
T1600216-8768,2024-11-10,S0083,Central,Denver,InStore,VendorC,1600216,8,Credit,B00169,SKU-B00169-HTV5,Bakery,5,1,5,0.6,1,Focaccia,Pumpkin,6,10.75,7.98,0,1,In-store baked,1,266,12,0,10.21,51.05,39.9,11.15
